"Datum","Station","Anzahl","Temperatur"
2017-07-01,31265,73,27.2222222222222
2017-07-01,31266,58,27.2222222222222
2017-07-01,31267,45,27.2222222222222
2017-07-01,31271,153,27.2222222222222
2017-07-01,31272,91,27.2222222222222
2017-07-01,31277,78,27.2222222222222
2017-07-01,31278,47,27.2222222222222
2017-07-01,31281,80,27.2222222222222
2017-07-01,31288,143,27.2222222222222
2017-07-01,31289,232,27.2222222222222
2017-07-01,31290,158,27.2222222222222
2017-07-01,31600,76,27.2222222222222
2017-07-01,31603,80,27.2222222222222
2017-07-01,31613,104,27.2222222222222
2017-07-01,31616,79,27.2222222222222
2017-07-01,31623,109,27.2222222222222
2017-07-01,31624,43,27.2222222222222
2017-07-01,31627,44,27.2222222222222
2017-07-01,31628,64,27.2222222222222
2017-07-02,31101,108,26.6666666666667
2017-07-02,31104,78,26.6666666666667
2017-07-02,31108,79,26.6666666666667
2017-07-02,31109,79,26.6666666666667
2017-07-02,31110,57,26.6666666666667
2017-07-02,31124,60,26.6666666666667
2017-07-02,31200,178,26.6666666666667
2017-07-02,31201,114,26.6666666666667
2017-07-02,31202,101,26.6666666666667
2017-07-02,31203,102,26.6666666666667
2017-07-02,31212,65,26.6666666666667
2017-07-02,31213,20,26.6666666666667
2017-07-02,31214,89,26.6666666666667
2017-07-02,31218,73,26.6666666666667
2017-07-02,31219,135,26.6666666666667
2017-07-02,31222,148,26.6666666666667
2017-07-02,31228,126,26.6666666666667
2017-07-02,31229,85,26.6666666666667
2017-07-02,31230,64,26.6666666666667
2017-07-02,31231,112,26.6666666666667
2017-07-02,31232,98,26.6666666666667
2017-07-02,31238,111,26.6666666666667
2017-07-02,31241,61,26.6666666666667
2017-07-02,31243,154,26.6666666666667
2017-07-02,31244,68,26.6666666666667
2017-07-02,31246,95,26.6666666666667
2017-07-02,31247,404,26.6666666666667
2017-07-02,31248,309,26.6666666666667
2017-07-02,31249,263,26.6666666666667
2017-07-02,31257,66,26.6666666666667
2017-07-02,31258,504,26.6666666666667
2017-07-02,31265,78,26.6666666666667
2017-07-02,31266,56,26.6666666666667
2017-07-02,31267,50,26.6666666666667
2017-07-02,31271,175,26.6666666666667
2017-07-02,31272,101,26.6666666666667
2017-07-02,31277,177,26.6666666666667
2017-07-02,31278,52,26.6666666666667
2017-07-02,31281,93,26.6666666666667
2017-07-02,31288,184,26.6666666666667
2017-07-02,31289,299,26.6666666666667
2017-07-02,31290,221,26.6666666666667
2017-07-02,31600,68,26.6666666666667
2017-07-02,31603,76,26.6666666666667
2017-07-02,31613,102,26.6666666666667
2017-07-02,31616,59,26.6666666666667
2017-07-02,31623,143,26.6666666666667
2017-07-02,31624,58,26.6666666666667
2017-07-02,31627,47,26.6666666666667
2017-07-02,31628,68,26.6666666666667
2017-07-03,31101,95,27.2222222222222
2017-07-03,31104,61,27.2222222222222
2017-07-03,31108,80,27.2222222222222
2017-07-03,31109,77,27.2222222222222
2017-07-03,31110,67,27.2222222222222
2017-07-03,31124,65,27.2222222222222
2017-07-03,31200,175,27.2222222222222
2017-07-03,31201,162,27.2222222222222
2017-07-03,31202,99,27.2222222222222
2017-07-03,31203,82,27.2222222222222
2017-07-03,31212,77,27.2222222222222
2017-07-03,31213,67,27.2222222222222
2017-07-03,31214,95,27.2222222222222
2017-07-03,31218,83,27.2222222222222
2017-07-03,31219,133,27.2222222222222
2017-07-03,31222,191,27.2222222222222
2017-07-03,31228,152,27.2222222222222
2017-07-03,31229,107,27.2222222222222
2017-07-03,31230,89,27.2222222222222
2017-07-03,31231,122,27.2222222222222
2017-07-03,31232,102,27.2222222222222
2017-07-03,31238,89,27.2222222222222
2017-07-03,31241,99,27.2222222222222
2017-07-03,31243,207,27.2222222222222
2017-07-03,31244,78,27.2222222222222
2017-07-03,31246,95,27.2222222222222
2017-07-03,31247,389,27.2222222222222
2017-07-03,31248,278,27.2222222222222
2017-07-03,31249,289,27.2222222222222
2017-07-03,31257,91,27.2222222222222
2017-07-03,31258,425,27.2222222222222
2017-07-03,31265,100,27.2222222222222
2017-07-03,31266,69,27.2222222222222
2017-07-03,31267,58,27.2222222222222
2017-07-03,31271,249,27.2222222222222
2017-07-03,31272,128,27.2222222222222
2017-07-03,31277,135,27.2222222222222
2017-07-03,31278,81,27.2222222222222
2017-07-03,31281,79,27.2222222222222
2017-07-03,31288,207,27.2222222222222
2017-07-03,31289,269,27.2222222222222
2017-07-03,31290,184,27.2222222222222
2017-07-03,31600,115,27.2222222222222
2017-07-03,31603,123,27.2222222222222
2017-07-03,31613,118,27.2222222222222
2017-07-03,31616,89,27.2222222222222
2017-07-03,31623,213,27.2222222222222
2017-07-03,31624,115,27.2222222222222
2017-07-03,31627,52,27.2222222222222
2017-07-03,31628,79,27.2222222222222
2017-07-04,31101,127,26.6666666666667
2017-07-04,31104,72,26.6666666666667
2017-07-04,31108,112,26.6666666666667
2017-07-04,31109,89,26.6666666666667
2017-07-04,31110,46,26.6666666666667
2017-07-04,31124,62,26.6666666666667
2017-07-04,31200,131,26.6666666666667
2017-07-04,31201,156,26.6666666666667
2017-07-04,31202,132,26.6666666666667
2017-07-04,31203,91,26.6666666666667
2017-07-04,31212,82,26.6666666666667
2017-07-04,31213,48,26.6666666666667
2017-07-04,31214,77,26.6666666666667
2017-07-04,31218,93,26.6666666666667
2017-07-04,31219,253,26.6666666666667
2017-07-04,31222,150,26.6666666666667
2017-07-04,31228,124,26.6666666666667
2017-07-04,31229,81,26.6666666666667
2017-07-04,31230,86,26.6666666666667
2017-07-04,31231,173,26.6666666666667
2017-07-04,31232,93,26.6666666666667
2017-07-04,31238,122,26.6666666666667
2017-07-04,31241,94,26.6666666666667
2017-07-04,31243,149,26.6666666666667
2017-07-04,31244,50,26.6666666666667
2017-07-04,31246,91,26.6666666666667
2017-07-04,31247,317,26.6666666666667
2017-07-04,31248,249,26.6666666666667
2017-07-04,31249,259,26.6666666666667
2017-07-04,31257,100,26.6666666666667
2017-07-04,31258,342,26.6666666666667
2017-07-04,31265,71,26.6666666666667
2017-07-04,31266,65,26.6666666666667
2017-07-04,31267,56,26.6666666666667
2017-07-04,31271,208,26.6666666666667
2017-07-04,31272,121,26.6666666666667
2017-07-04,31277,102,26.6666666666667
2017-07-04,31278,72,26.6666666666667
2017-07-04,31281,105,26.6666666666667
2017-07-04,31288,252,26.6666666666667
2017-07-04,31289,199,26.6666666666667
2017-07-04,31290,110,26.6666666666667
2017-07-04,31600,124,26.6666666666667
2017-07-04,31603,115,26.6666666666667
2017-07-04,31613,114,26.6666666666667
2017-07-04,31616,82,26.6666666666667
2017-07-04,31623,159,26.6666666666667
2017-07-04,31624,62,26.6666666666667
2017-07-04,31627,64,26.6666666666667
2017-07-04,31628,106,26.6666666666667
2017-07-05,31101,77,25
2017-07-05,31104,35,25
2017-07-05,31108,69,25
2017-07-05,31109,55,25
2017-07-05,31110,75,25
2017-07-05,31124,82,25
2017-07-05,31200,127,25
2017-07-05,31201,115,25
2017-07-05,31202,46,25
2017-07-05,31203,74,25
2017-07-05,31212,89,25
2017-07-05,31213,56,25
2017-07-05,31214,43,25
2017-07-05,31218,75,25
2017-07-05,31219,95,25
2017-07-05,31222,86,25
2017-07-05,31228,100,25
2017-07-05,31229,85,25
2017-07-05,31230,73,25
2017-07-05,31231,78,25
2017-07-05,31232,70,25
2017-07-05,31238,68,25
2017-07-05,31241,107,25
2017-07-05,31243,106,25
2017-07-05,31244,92,25
2017-07-05,31246,55,25
2017-07-05,31247,178,25
2017-07-05,31248,137,25
2017-07-05,31249,123,25
2017-07-05,31257,62,25
2017-07-05,31258,207,25
2017-07-05,31265,71,25
2017-07-05,31266,55,25
2017-07-05,31267,62,25
2017-07-05,31271,103,25
2017-07-05,31272,81,25
2017-07-05,31277,55,25
2017-07-05,31278,50,25
2017-07-05,31281,43,25
2017-07-05,31288,100,25
2017-07-05,31289,90,25
2017-07-05,31290,59,25
2017-07-05,31600,65,25
2017-07-05,31603,82,25
2017-07-05,31613,89,25
2017-07-05,31616,45,25
2017-07-05,31623,235,25
2017-07-05,31624,96,25
2017-07-05,31627,67,25
2017-07-05,31628,59,25
2017-07-06,31101,89,23.3333333333333
2017-07-06,31104,53,23.3333333333333
2017-07-06,31108,47,23.3333333333333
2017-07-06,31109,48,23.3333333333333
2017-07-06,31110,50,23.3333333333333
2017-07-06,31124,64,23.3333333333333
2017-07-06,31200,84,23.3333333333333
2017-07-06,31201,112,23.3333333333333
2017-07-06,31202,58,23.3333333333333
2017-07-06,31203,66,23.3333333333333
2017-07-06,31212,51,23.3333333333333
2017-07-06,31213,33,23.3333333333333
2017-07-06,31214,52,23.3333333333333
2017-07-06,31218,33,23.3333333333333
2017-07-06,31219,34,23.3333333333333
2017-07-06,31222,46,23.3333333333333
2017-07-06,31228,67,23.3333333333333
2017-07-06,31229,55,23.3333333333333
2017-07-06,31230,47,23.3333333333333
2017-07-06,31231,28,23.3333333333333
2017-07-06,31232,60,23.3333333333333
2017-07-06,31238,37,23.3333333333333
2017-07-06,31241,59,23.3333333333333
2017-07-06,31243,57,23.3333333333333
2017-07-06,31244,43,23.3333333333333
2017-07-06,31246,44,23.3333333333333
2017-07-06,31247,79,23.3333333333333
2017-07-06,31248,72,23.3333333333333
2017-07-06,31249,79,23.3333333333333
2017-07-06,31257,26,23.3333333333333
2017-07-06,31258,93,23.3333333333333
2017-07-06,31265,52,23.3333333333333
2017-07-06,31266,38,23.3333333333333
2017-07-06,31267,46,23.3333333333333
2017-07-06,31271,55,23.3333333333333
2017-07-06,31272,33,23.3333333333333
2017-07-06,31277,37,23.3333333333333
2017-07-06,31278,58,23.3333333333333
2017-07-06,31281,69,23.3333333333333
2017-07-06,31288,63,23.3333333333333
2017-07-06,31289,38,23.3333333333333
2017-07-06,31290,37,23.3333333333333
2017-07-06,31600,71,23.3333333333333
2017-07-06,31603,71,23.3333333333333
2017-07-06,31613,59,23.3333333333333
2017-07-06,31616,38,23.3333333333333
2017-07-06,31623,149,23.3333333333333
2017-07-06,31624,66,23.3333333333333
2017-07-06,31627,36,23.3333333333333
2017-07-06,31628,34,23.3333333333333
2017-07-07,31101,95,25.5555555555556
2017-07-07,31104,69,25.5555555555556
2017-07-07,31108,76,25.5555555555556
2017-07-07,31109,69,25.5555555555556
2017-07-07,31110,86,25.5555555555556
2017-07-07,31124,74,25.5555555555556
2017-07-07,31200,157,25.5555555555556
2017-07-07,31201,138,25.5555555555556
2017-07-07,31202,92,25.5555555555556
2017-07-07,31203,119,25.5555555555556
2017-07-07,31212,86,25.5555555555556
2017-07-07,31213,81,25.5555555555556
2017-07-07,31214,89,25.5555555555556
2017-07-07,31218,64,25.5555555555556
2017-07-07,31219,102,25.5555555555556
2017-07-07,31222,106,25.5555555555556
2017-07-07,31228,125,25.5555555555556
2017-07-07,31229,114,25.5555555555556
2017-07-07,31230,88,25.5555555555556
2017-07-07,31231,93,25.5555555555556
2017-07-07,31232,103,25.5555555555556
2017-07-07,31238,71,25.5555555555556
2017-07-07,31241,96,25.5555555555556
2017-07-07,31243,120,25.5555555555556
2017-07-07,31244,94,25.5555555555556
2017-07-07,31246,70,25.5555555555556
2017-07-07,31247,239,25.5555555555556
2017-07-07,31248,206,25.5555555555556
2017-07-07,31249,176,25.5555555555556
2017-07-07,31257,70,25.5555555555556
2017-07-07,31258,258,25.5555555555556
2017-07-07,31265,102,25.5555555555556
2017-07-07,31266,82,25.5555555555556
2017-07-07,31267,69,25.5555555555556
2017-07-07,31271,99,25.5555555555556
2017-07-07,31272,78,25.5555555555556
2017-07-07,31277,80,25.5555555555556
2017-07-07,31278,70,25.5555555555556
2017-07-07,31281,104,25.5555555555556
2017-07-07,31288,154,25.5555555555556
2017-07-07,31289,190,25.5555555555556
2017-07-07,31290,86,25.5555555555556
2017-07-07,31600,107,25.5555555555556
2017-07-07,31603,130,25.5555555555556
2017-07-07,31613,128,25.5555555555556
2017-07-07,31616,86,25.5555555555556
2017-07-07,31623,259,25.5555555555556
2017-07-07,31624,102,25.5555555555556
2017-07-07,31627,85,25.5555555555556
2017-07-07,31628,95,25.5555555555556
2017-07-08,31101,159,26.1111111111111
2017-07-08,31104,65,26.1111111111111
2017-07-08,31108,121,26.1111111111111
2017-07-08,31109,107,26.1111111111111
2017-07-08,31110,58,26.1111111111111
2017-07-08,31124,79,26.1111111111111
2017-07-08,31200,162,26.1111111111111
2017-07-08,31201,143,26.1111111111111
2017-07-08,31202,128,26.1111111111111
2017-07-08,31203,116,26.1111111111111
2017-07-08,31212,82,26.1111111111111
2017-07-08,31213,42,26.1111111111111
2017-07-08,31214,75,26.1111111111111
2017-07-08,31218,103,26.1111111111111
2017-07-08,31219,131,26.1111111111111
2017-07-08,31222,141,26.1111111111111
2017-07-08,31228,151,26.1111111111111
2017-07-08,31229,115,26.1111111111111
2017-07-08,31230,69,26.1111111111111
2017-07-08,31231,89,26.1111111111111
2017-07-08,31232,128,26.1111111111111
2017-07-08,31238,107,26.1111111111111
2017-07-08,31241,71,26.1111111111111
2017-07-08,31243,164,26.1111111111111
2017-07-08,31244,52,26.1111111111111
2017-07-08,31246,122,26.1111111111111
2017-07-08,31247,363,26.1111111111111
2017-07-08,31248,241,26.1111111111111
2017-07-08,31249,249,26.1111111111111
2017-07-08,31257,76,26.1111111111111
2017-07-08,31258,507,26.1111111111111
2017-07-08,31265,112,26.1111111111111
2017-07-08,31266,94,26.1111111111111
2017-07-08,31267,44,26.1111111111111
2017-07-08,31271,144,26.1111111111111
2017-07-08,31272,118,26.1111111111111
2017-07-08,31277,101,26.1111111111111
2017-07-08,31278,76,26.1111111111111
2017-07-08,31281,121,26.1111111111111
2017-07-08,31288,277,26.1111111111111
2017-07-08,31289,348,26.1111111111111
2017-07-08,31290,232,26.1111111111111
2017-07-08,31600,122,26.1111111111111
2017-07-08,31603,119,26.1111111111111
2017-07-08,31613,115,26.1111111111111
2017-07-08,31616,80,26.1111111111111
2017-07-08,31623,138,26.1111111111111
2017-07-08,31624,72,26.1111111111111
2017-07-08,31627,56,26.1111111111111
2017-07-08,31628,107,26.1111111111111
2017-07-09,31101,154,23.3333333333333
2017-07-09,31104,81,23.3333333333333
2017-07-09,31108,64,23.3333333333333
2017-07-09,31109,116,23.3333333333333
2017-07-09,31110,98,23.3333333333333
2017-07-09,31124,52,23.3333333333333
2017-07-09,31200,236,23.3333333333333
2017-07-09,31201,152,23.3333333333333
2017-07-09,31202,134,23.3333333333333
2017-07-09,31203,129,23.3333333333333
2017-07-09,31212,86,23.3333333333333
2017-07-09,31213,72,23.3333333333333
2017-07-09,31214,82,23.3333333333333
2017-07-09,31218,51,23.3333333333333
2017-07-09,31219,119,23.3333333333333
2017-07-09,31222,149,23.3333333333333
2017-07-09,31228,130,23.3333333333333
2017-07-09,31229,102,23.3333333333333
2017-07-09,31230,61,23.3333333333333
2017-07-09,31231,90,23.3333333333333
2017-07-09,31232,137,23.3333333333333
2017-07-09,31238,94,23.3333333333333
2017-07-09,31241,67,23.3333333333333
2017-07-09,31243,161,23.3333333333333
2017-07-09,31244,60,23.3333333333333
2017-07-09,31246,122,23.3333333333333
2017-07-09,31247,393,23.3333333333333
2017-07-09,31248,215,23.3333333333333
2017-07-09,31249,265,23.3333333333333
2017-07-09,31257,92,23.3333333333333
2017-07-09,31258,444,23.3333333333333
2017-07-09,31265,107,23.3333333333333
2017-07-09,31266,84,23.3333333333333
2017-07-09,31267,38,23.3333333333333
2017-07-09,31271,146,23.3333333333333
2017-07-09,31272,95,23.3333333333333
2017-07-09,31277,103,23.3333333333333
2017-07-09,31278,72,23.3333333333333
2017-07-09,31281,111,23.3333333333333
2017-07-09,31288,231,23.3333333333333
2017-07-09,31289,283,23.3333333333333
2017-07-09,31290,169,23.3333333333333
2017-07-09,31600,97,23.3333333333333
2017-07-09,31603,120,23.3333333333333
2017-07-09,31613,146,23.3333333333333
2017-07-09,31616,83,23.3333333333333
2017-07-09,31623,118,23.3333333333333
2017-07-09,31624,66,23.3333333333333
2017-07-09,31627,75,23.3333333333333
2017-07-09,31628,100,23.3333333333333
2017-07-10,31101,86,24.4444444444444
2017-07-10,31104,57,24.4444444444444
2017-07-10,31108,77,24.4444444444444
2017-07-10,31109,52,24.4444444444444
2017-07-10,31110,81,24.4444444444444
2017-07-10,31124,61,24.4444444444444
2017-07-10,31200,171,24.4444444444444
2017-07-10,31201,161,24.4444444444444
2017-07-10,31202,83,24.4444444444444
2017-07-10,31203,86,24.4444444444444
2017-07-10,31212,85,24.4444444444444
2017-07-10,31213,83,24.4444444444444
2017-07-10,31214,80,24.4444444444444
2017-07-10,31218,99,24.4444444444444
2017-07-10,31219,73,24.4444444444444
2017-07-10,31222,114,24.4444444444444
2017-07-10,31228,124,24.4444444444444
2017-07-10,31229,91,24.4444444444444
2017-07-10,31230,69,24.4444444444444
2017-07-10,31231,79,24.4444444444444
2017-07-10,31232,87,24.4444444444444
2017-07-10,31238,87,24.4444444444444
2017-07-10,31241,77,24.4444444444444
2017-07-10,31243,100,24.4444444444444
2017-07-10,31244,96,24.4444444444444
2017-07-10,31246,62,24.4444444444444
2017-07-10,31247,177,24.4444444444444
2017-07-10,31248,153,24.4444444444444
2017-07-10,31249,132,24.4444444444444
2017-07-10,31257,69,24.4444444444444
2017-07-10,31258,196,24.4444444444444
2017-07-10,31265,96,24.4444444444444
2017-07-10,31266,75,24.4444444444444
2017-07-10,31267,97,24.4444444444444
2017-07-10,31271,67,24.4444444444444
2017-07-10,31272,67,24.4444444444444
2017-07-10,31277,94,24.4444444444444
2017-07-10,31278,69,24.4444444444444
2017-07-10,31281,62,24.4444444444444
2017-07-10,31288,122,24.4444444444444
2017-07-10,31289,125,24.4444444444444
2017-07-10,31290,120,24.4444444444444
2017-07-10,31600,98,24.4444444444444
2017-07-10,31603,95,24.4444444444444
2017-07-10,31613,98,24.4444444444444
2017-07-10,31616,77,24.4444444444444
2017-07-10,31623,258,24.4444444444444
2017-07-10,31624,128,24.4444444444444
2017-07-10,31627,83,24.4444444444444
2017-07-10,31628,72,24.4444444444444
2017-07-11,31101,128,27.2222222222222
2017-07-11,31104,62,27.2222222222222
2017-07-11,31108,84,27.2222222222222
2017-07-11,31109,73,27.2222222222222
2017-07-11,31110,97,27.2222222222222
2017-07-11,31124,77,27.2222222222222
2017-07-11,31200,140,27.2222222222222
2017-07-11,31201,152,27.2222222222222
2017-07-11,31202,85,27.2222222222222
2017-07-11,31203,95,27.2222222222222
2017-07-11,31212,112,27.2222222222222
2017-07-11,31213,87,27.2222222222222
2017-07-11,31214,81,27.2222222222222
2017-07-11,31218,83,27.2222222222222
2017-07-11,31219,58,27.2222222222222
2017-07-11,31222,108,27.2222222222222
2017-07-11,31228,148,27.2222222222222
2017-07-11,31229,106,27.2222222222222
2017-07-11,31230,88,27.2222222222222
2017-07-11,31231,79,27.2222222222222
2017-07-11,31232,90,27.2222222222222
2017-07-11,31238,82,27.2222222222222
2017-07-11,31241,105,27.2222222222222
2017-07-11,31243,108,27.2222222222222
2017-07-11,31244,93,27.2222222222222
2017-07-11,31246,65,27.2222222222222
2017-07-11,31247,195,27.2222222222222
2017-07-11,31248,167,27.2222222222222
2017-07-11,31249,118,27.2222222222222
2017-07-11,31257,88,27.2222222222222
2017-07-11,31258,199,27.2222222222222
2017-07-11,31265,89,27.2222222222222
2017-07-11,31266,94,27.2222222222222
2017-07-11,31267,96,27.2222222222222
2017-07-11,31271,96,27.2222222222222
2017-07-11,31272,60,27.2222222222222
2017-07-11,31277,79,27.2222222222222
2017-07-11,31278,70,27.2222222222222
2017-07-11,31281,103,27.2222222222222
2017-07-11,31288,94,27.2222222222222
2017-07-11,31289,127,27.2222222222222
2017-07-11,31290,75,27.2222222222222
2017-07-11,31600,112,27.2222222222222
2017-07-11,31603,105,27.2222222222222
2017-07-11,31613,113,27.2222222222222
2017-07-11,31616,80,27.2222222222222
2017-07-11,31623,299,27.2222222222222
2017-07-11,31624,146,27.2222222222222
2017-07-11,31627,78,27.2222222222222
2017-07-11,31628,78,27.2222222222222
2017-07-12,31101,104,27.7777777777778
2017-07-12,31104,67,27.7777777777778
2017-07-12,31108,72,27.7777777777778
2017-07-12,31109,79,27.7777777777778
2017-07-12,31110,93,27.7777777777778
2017-07-12,31124,65,27.7777777777778
2017-07-12,31200,152,27.7777777777778
2017-07-12,31201,167,27.7777777777778
2017-07-12,31202,70,27.7777777777778
2017-07-12,31203,101,27.7777777777778
2017-07-12,31212,130,27.7777777777778
2017-07-12,31213,98,27.7777777777778
